1801186
1851650
1811340
1819814
1989358
1829947
2043582
1834274
1835765
1839497
2098484
1140089
1223389
1537648
1777023
1817010
1843948
1844075
1868439
2135444
1931072
0517676
1604462
1868595
1903361
1922416
1938562
1941876
2008240
2020074
2029939
0814879
1218479
1514171
1756570
1778461
2127086
1727762
1800276
1910824
1917322
1939363
1944992
1945089
1950199
1951264
0517401
1629570
1860454
1864344
1314496
1619952
1818620
1800114
1942453
1863631
1950603
2038158
2133771
2140730
1716761
1754971
1871362
1909589
1921097
1925110
1926440
1939682
1987204
1898567
1727119
1902272
1904704
1904993
1750073
1766751
1905352
1773189
1909958
1779832
1916192
1805491
1936015
1825993
1945632
1832407
0518972
1648545
1810981
1811278
1823651
1844700
1910471
1912822
1917878
1937003
0500807
1423692
1639230
1887739
1619053
1901945
1890617
1913837
1918782
1922849
0505137
1949590
2038675
2095313
1719527
1740773
1766818
1875138
1878399
1884492
1201179
1633209
1734070
1818738
1866683
1932090
2043946
2116699
0525108
0552494
1632868
1729447
1734617
1833677
1835455
1848970
1931320
1806339
1868302
1889032
1890820
1910096
1912117
1916001
1930817
1948229
1821439
1884578
1891108
1905786
1923426
1943680
1733681
1754365
1803082
1833061
1840176
1840384
1840653
1841407
1911628
1703163
1732190
1748582
1777604
1813705
1830424
1841582
1847811
1991834
1780882
1644980
1647340
1826319
1888823
1890724
1922912
2022441
2059577
2130181
1801665
1541690
555864
1751181
1768395
1782691
1760263
1811208
1813524
1807069
1816722
1813657
1834451
1871562
1861997
1901034
1874353
1917270
2026509
0527327
1403036
1822721
1839732
1842968
1865744
1932239
1934603
0544006
1623106
1743813
1761233
1764203
1804855
1826529
1836835
1846184
1977877
0503348
0522128
1608542
1654612
1755051
1866777
2097050
0513457
0513573
0529201
0551669
0568651
1506905
1726962
1741399
1804878
1805678
1816183
1824277
1829656
1829680
1857789
1861364
1878078
1878787
1879708
1885276
1918790
1920682
1926241
1930937
1945561
1959048
1975349
1987197
1988273
2018052
2041830
1746541
1323393
1747658
1849931
1860758
1910308
1445213
1867171
1912973
1912854
0549033
1512747
1923295
0558286
1916446
1607951
1931128
1927347
1899422
1652542
1927848
1940149
1908498
1943748
1917730
1912088
1942383
1948704
1927688
1925426
1945200
1951640
1944146
1943131
1951507
1946716
2019026
1502110
1867387
1952006
1880673
1952015
1851728
1902657
1905661
1909357
1910922
1929639
1938127
1939548
1952546
1953451
1414352
0503724
1721864
1885652
1133669
0906509
1314641
1833736
1899317
0502321
0527896
0501840
0502275
1910164
1911712
1925375
1926265
1950206
0525128
1619010
1641450
1772529
1837634
1889155
1892746
2152623
1728112
1777682
1820882
1852924
1905741
1912932
1953980
1964801
1970922
0511461
1764675
1751093
1766260
1803090
1815290
1823040
1828445
1845838
1857506
1882265
0507264
1633769
1719743
1753347
1870478
1917509
1922974
1932496
2018793
0510300
0516743
1129626
1776949
1811043
1854555
1980621
1989348
0522648
0504650
0519384
0523438
1882222
1898552
1898577
1903993
1972969
0504426
0505180
1644670
1893869
1913645
1916864
1917389
1919035
1923523
1946976
0503089
0519669
1898228
1955459
1960965
1973333
1977388
1993061
2059678
1708005
1722104
1805871
1812733
1813462
1814937
1816396
1881197
1888286
0506192
0530731
1722114
1804149
1886584
1907373
1912935
1991961
2097192
0514762
1621530
1702698
1766489
1937573
1945651
1987029
0521157
0526905
1622576
1862881
1946989
1962651
2024058
2030377
1631259
1871587
1615356
1730621
1735902
1747057
1777678
1780624
1832115
1874763
1890006
1713220
1824035
1842068
1891353
1985966
2146844
0415940
1610954
1761232
1762994
1834876
1902909
1910288
1915701
1985314
2019321
1649836
1414779
1112605
1809027
1816725
1826578
1828883
1944259
0517249
0528538
0530520
1835786
1878386
1880755
1912040
1924931
1947470
1960540
0502465
0524583
1312854
1620952
1749558
1903781
1808354
1843432
1864812
1921045
1939208
1976140
2045829
1855121
1857020
1927296
1933223
1936380
1955580
1979247
1992061
2052904
0515941
1842455
1914041
1940231
1978177
1980923
1987928
0505595
0526827
1765250
1802463
1813173
1851423
1858188
1858269
1898099
1976513
0517149
1860503
1869893
1887602
